Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"397879119070",7x Rattan Bar Stools Boho Armchair Style inc Cushions Chairs Set Black,,,"1","FIXED_PRICE","GBP",220.0,,,220.0,"0","5","0","Apr-25-26 05:11:12 PDT","Jul-25-26 05:11:12 PDT","Stools & Bar Stools","103431","","","Used","","","","","","UK","","",""
"397879240037",Cuckoo SR-4600 Commercial Rice Cooker | BASE UNIT ONLY 4.6L Takeaway Restaurant,,,"1","FIXED_PRICE","GBP",62.0,,,62.0,"1","1","0","Apr-25-26 05:49:06 PDT","Jul-25-26 05:49:06 PDT","Commercial Rice Cookers & Warmers","258595","","","Used","","","","","","UK","","",""
"397879341755",Precision 600L Upright Commercial Fridge Single Door Stainless Steel GN2/1 Glass,,,"1","FIXED_PRICE","GBP",470.0,,,470.0,"0","1","0","Apr-25-26 06:17:56 PDT","Jul-25-26 06:17:56 PDT","Other Restaurant Refrigeration","53226","","","Used","","","","","","UK","","",""
"397879412280",Gamko Solid Door Bottle Cooler | Professional Back Bar Cooling | Heavy Duty,,,"2","FIXED_PRICE","GBP",250.0,,,250.0,"0","0","0","Apr-25-26 06:43:07 PDT","Jul-25-26 06:43:07 PDT","Other Restaurant Refrigeration","53226","","","Used","","","","","","UK","","",""
"397879668678",Gamko MXC20150 Professional Bottle Cooler Solid Door 150L Under Counter Fridge,,,"2","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Apr-25-26 08:48:21 PDT","Jul-25-26 08:48:21 PDT","Other Restaurant Refrigeration","53226","","","Used","","","","","","UK","","",""
"397879833483","PrintPro Album Hot Foil Press | 10"" 25cm High Clearance  Album Master Stamping",,,"1","FIXED_PRICE","GBP",850.0,,,850.0,"0","2","0","Apr-25-26 09:43:53 PDT","Jul-25-26 09:43:53 PDT","Hot Foil","57061","","","Used","","","","","","UK","","",""
"397882784689",Fastbind FotoMount F42 Professional Lay-Flat Photo Book Maker A3 Binding,,,"1","FIXED_PRICE","GBP",849.99,,,849.99,"0","3","0","Apr-26-26 07:19:10 PDT","Jul-26-26 07:19:10 PDT","Binding","112411","","","Used","","","","","","UK","","",""
"397883326791",Marcello Strada Photobook Aligner | Professional Lay-Flat Binding Machine,,,"1","FIXED_PRICE","GBP",799.99,,,799.99,"0","0","0","Apr-26-26 11:10:31 PDT","Jul-26-26 11:10:31 PDT","Binding","112411","","","New other (see details)","","","","","","UK","","",""
"397884778801",Makita HK0500 SDS-Plus Power Scraper - 110V Tile & Floor Stripper,,,"1","FIXED_PRICE","GBP",53.99,,,53.99,"0","","","Apr-27-26 04:28:35 PDT","Jul-27-26 04:28:35 PDT","Tool Parts & Accessories","11705","","","Used","","","","","","UK","","",""
"397895669354",Makita VC4210MX1 M-Class Dust Extractor - 110V Site Vacuum 42L Vac Workshop,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","12","0","Apr-30-26 03:28:36 PDT","Jul-30-26 03:28:36 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"397895803118",Vintage Wheel Horse R-26 Ride On Mower - 1960s Classic - Tecumseh,,,"1","FIXED_PRICE","GBP",350.0,,,350.0,"0","7","0","Apr-30-26 04:20:58 PDT","Jul-30-26 04:20:58 PDT","Lawn Mower Parts","260923","","","Used","","","","","","UK","","",""
"397896532893",Dometic GFA 1102 Industrial Power Transformer/Converter - 110V 30A - Marine,,,"1","FIXED_PRICE","GBP",270.0,,,270.0,"0","","","Apr-30-26 08:20:06 PDT","Jul-30-26 08:20:06 PDT","Other Electrical Equipment & Supplies","92078","","","Used","","","","","","UK","","",""
"397898686318","Stihl RM 253 Petrol Lawn Mower Needs Belt, lower handle lever & air filter cover",,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","","","Apr-30-26 22:51:29 PDT","Jul-31-26 22:51:29 PDT","Lawn Mowers","260921","","","Used","","","","","","UK","","",""
"397898705916",Canon imagePROGRAF LP17 Wide Format Printer - A2 Large Format Plotter,,,"4","FIXED_PRICE","GBP",260.0,,,260.0,"0","5","0","Apr-30-26 23:05:59 PDT","Jul-31-26 23:05:59 PDT","Printers","1245","","","Used","","","","","","UK","","",""
"397900364877",Mighty Seven M7 PB-2402 Pneumatic Rivet Nut Tool - M4 to M10 Nutsert Gun Air,,,"1","FIXED_PRICE","GBP",350.0,,,350.0,"0","1","0","May-01-26 09:38:07 PDT","Aug-01-26 09:38:07 PDT","Other Hand Tools","303","","","Used","","","","","","UK","","4711225451688",""
"397902655437",Aerial AirMaxx 2000-H Industrial Heater & Air Mover - 2.8kW Drying Blower,,,"1","FIXED_PRICE","GBP",270.0,,,270.0,"0","","","May-02-26 01:43:46 PDT","Aug-02-26 01:43:46 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397902702461",Kemper Industrial Fume Extraction 3 Phase Wall Mounted Welding Smoke Filter Dual,,,"1","FIXED_PRICE","GBP",1000.0,,,1000.0,"0","","","May-02-26 02:03:27 PDT","Aug-02-26 02:03:27 PDT","Soldering Fume Extractors","182948","","","Used","","","","","","UK","","",""
"397903913940",Makita 8406 110V Diamond Core Drill & Hammer Drill - With Case 13mm,,,"1","FIXED_PRICE","GBP",112.0,,,112.0,"0","","","May-02-26 08:43:02 PDT","Aug-02-26 08:43:02 PDT","Corded Drills","184654","","","Used","","","","","1405331384","UK","","0088381023740",""
"397903990267",NightSearcher Solaris 16000 LED Site Floodlight - Rechargeable Portable Lighting,,,"1","FIXED_PRICE","GBP",170.0,,,170.0,"0","2","0","May-02-26 09:17:50 PDT","Aug-02-26 09:17:50 PDT","Torches & Work Lights","126393","","","Used","","","","","","UK","","",""
"397904025690",DeWalt DCH333N 54V XR FLEXVOLT SDS Plus Hammer Drill (No Battery),,,"1","FIXED_PRICE","GBP",130.0,,,130.0,"0","2","0","May-02-26 09:31:14 PDT","Aug-02-26 09:31:14 PDT","Cordless Drills","184655","","","Used","","","","","","UK","","",""
"397914649699",Belle Premier 100XT 150L Concrete Mixer - 110V  Cement Mixer,,,"1","FIXED_PRICE","GBP",750.0,,,750.0,"0","4","0","May-05-26 06:11:55 PDT","Aug-05-26 06:11:55 PDT","Cement Mixers","50903","","","Used","","","","","","UK","","",""
"397917546491",Heavy Duty Industrial Vacuum Vac Workshop Builders Like Dustcontrol 110V Trolley,,,"1","FIXED_PRICE","GBP",350.0,,,350.0,"0","","","May-05-26 23:01:10 PDT","Aug-05-26 23:01:10 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"397927239543",Etatron DLX-MA/AD Series Solenoid Dosing Pump 110v 1L/hr 15 bar Wall Mounted,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","","","May-08-26 14:32:43 PDT","Aug-08-26 14:32:43 PDT","Metering & Dosing Pumps","184076","","","Used","","","","","","UK","","",""
"397929109453",Electro Services EF05 Electrofusion Welding Machine 40V Spares / Repairs,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","","","May-09-26 07:51:41 PDT","Aug-09-26 07:51:41 PDT","Other DIY Tools & Workshop Equipment","11704","","","For parts or not working","","","","","","UK","","",""
"397929126287",Stihl Lawn Mower 545VM Spares Needs Pull Starter & Wheels Good Engine,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","1","0","May-09-26 08:05:51 PDT","Aug-09-26 08:05:51 PDT","Lawn Mowers","260921","","","For parts or not working","","","","","","UK","","",""
"397929183594",Industrial Motorized Crane Trolley Hoist 1 Ton 1500kg Brook / Leroy Somer,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","","","May-09-26 08:50:05 PDT","Aug-09-26 08:50:05 PDT","Chain Hoists","184194","","","For parts or not working","","","","","","UK","","",""
"397933189356",Mecalac BR50 Hydraulic Breaker Jackhammer - Heavy Duty Concrete Demolition 25kg,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","1","0","May-10-26 12:23:56 PDT","Aug-10-26 12:23:56 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397933351080",Nilfisk Alto Neptune 2 Hot Water Pressure Washer Breaking / Spares / Repair,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","5","0","May-10-26 13:41:02 PDT","Aug-10-26 13:41:02 PDT","Electric Pressure Washers","183764","","","For parts or not working","","","","","","UK","","",""
"397936125277",Nilfisk Poseidon 5 Hot Pressure Washer Spares or Repair Industrial Breaking,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","0","0","May-11-26 06:56:14 PDT","Aug-11-26 06:56:14 PDT","Electric Pressure Washers","183764","","","For parts or not working","","","","","","UK","","4005337150080",""
"397947976262",Novopress Mapress Geberit  Pressfitting-System Press Jaw Hydraulic Electro,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","0","0","May-14-26 08:21:32 PDT","Aug-14-26 08:21:32 PDT","Crimping Dies","66988","","","Used","","","","","","UK","","",""
"397947983621","Pair of AC Euro 15"" Passive PA Speakers | Loudspeakers | DJ & Live Sound",,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","5","0","May-14-26 08:27:25 PDT","Aug-14-26 08:27:25 PDT","Speakers & Monitors","69967","","","Used","","","","","","UK","","",""
"397948043972",Super Clamp 3 Ton Adjustable Push Travel Girder Beam Trolley Extra Wide 75-203mm,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","","","May-14-26 08:48:21 PDT","Aug-14-26 08:48:21 PDT","Other Cranes & Hoists","184199","","","Used","","","","","","UK","","",""
"397952858743",Metrotest PAT200 Series Model 220 | Portable Appliance Tester |,,,"1","FIXED_PRICE","GBP",24.99,,,24.99,"0","4","0","May-15-26 13:02:41 PDT","Aug-15-26 13:02:41 PDT","Portable Appliance Testers (PAT)","116598","","","For parts or not working","","","","","","UK","","",""
"397961230097",Gas Fired Generator 110V,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","","","May-17-26 22:14:59 PDT","Aug-17-26 22:14:59 PDT","Generators","46412","","","Used","","","","","","UK","","",""
"397962556267",Sorin MicroPort Orchestra Plus Implantable Cardiac Stimulator Programmer,,,"1","FIXED_PRICE","GBP",450.0,,,450.0,"0","","","May-18-26 06:38:48 PDT","Aug-18-26 06:38:48 PDT","Other Healthcare, Lab & Dental","3179","","","For parts or not working","","","","","","UK","","",""
"397980858744",Perles PSB 137 Percussion Hammer Drill 13mm Electric Impact Driver 110V Swiss,,,"1","FIXED_PRICE","GBP",27.0,,,27.0,"0","","","May-23-26 05:59:22 PDT","Aug-23-26 05:59:22 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"397983875177",Ottobock B400 Electric Powerchair | Series 1 (Original) | 58cm Width |,,,"1","FIXED_PRICE","GBP",200.0,,,200.0,"0","2","0","May-24-26 03:04:07 PDT","Aug-24-26 03:04:07 PDT","Wheelchairs","19265","","","Used","","","","","","UK","","",""
"397984353238",70L LITRE EVAPORATIVE AIR COOLER FOR LARGE SPACES WAREHOUSES GYM 40 SQUARE METRE,,,"0","FIXED_PRICE","GBP",150.0,,,150.0,"20","36","0","May-24-26 06:11:20 PDT","Aug-24-26 06:11:20 PDT","Portable Evaporative Coolers","260443","","","Used","","","","","","UK","","",""
"397987517994",Lavor Thermic 3/S Petrol Pressure Washer Heavy Duty Portable Jet Wash,,,"1","FIXED_PRICE","GBP",49.99,,,49.99,"0","2","0","May-25-26 03:25:54 PDT","Jul-25-26 03:25:54 PDT","Electric Pressure Washers","183764","","","Used","","","","","","UK","","",""
"397988948468",Munters CCX 2.5 Portable Evaporative Cooler 240V Eco Bio Commercial Fan 35L,,,"0","FIXED_PRICE","GBP",160.0,,,160.0,"0","4","0","May-25-26 12:27:38 PDT","Jul-25-26 12:27:38 PDT","Portable Evaporative Coolers","260500","","","Used","","","","","","UK","","",""
"398006249344",DeWalt DW241L 110V Heavy Duty Rotary Drill 13mm Metal Chuck Variable Speed Italy,,,"1","FIXED_PRICE","GBP",26.99,,,26.99,"0","","","May-30-26 00:35:11 PDT","Jul-30-26 00:35:11 PDT","Drills","147834","","","Used","","","","","","UK","","",""
"398006260792",Milwaukee 1675-1 Hole Hawg 110V Joist Drill Heavy Duty 2 Speed Right Angle Stud,,,"1","FIXED_PRICE","GBP",79.99,,,79.99,"0","2","0","May-30-26 00:44:28 PDT","Jul-30-26 00:44:28 PDT","Cordless Drills","20777","","","Used","","","","","","UK","","",""
"398017584922",Vintage Kango Wolf 2337 Heavy Duty Sapphire Electric Power Drill,,,"1","FIXED_PRICE","GBP",29.99,,,29.99,"0","5","0","Jun-02-26 00:01:27 PDT","Aug-02-26 00:01:27 PDT","Grinders","20778","","","Used","","","","","","UK","","",""
"398047639288",Vintage Cambridge 600 SCA Keithley 427 Electron Microscope Current Amplifier Set,,,"1","FIXED_PRICE","GBP",370.0,,,370.0,"0","","","Jun-09-26 23:27:23 PDT","Aug-09-26 23:27:23 PDT","Medical & Lab Equipment Power Supplies","111543","","","Used","","","","","","UK","","",""
"398047673188",Vintage Fincham Sutcliffe Scotometer Control Box Reid Prentice Eye Medical Optic,,,"1","FIXED_PRICE","GBP",55.0,,,55.0,"0","","","Jun-09-26 23:40:48 PDT","Aug-09-26 23:40:48 PDT","Other Healthcare, Lab & Dental","3179","","","Used","","","","","","UK","","",""
"398059970117",Trelawny TFP200 110V Floor Scarifier Planer Scabbler Concrete Groover Line Remov,,,"1","FIXED_PRICE","GBP",450.0,,,450.0,"0","","","Jun-13-26 03:39:28 PDT","Aug-13-26 03:39:28 PDT","Other Construction Tools","64810","","","Used","","","","","","UK","","",""
"398060051594",Genuine Audi A3 Sportback Hatchback Boot Liner Mat Tray 8Y 2021 2022 2023 2024,,,"1","FIXED_PRICE","GBP",49.99,,,49.99,"0","0","0","Jun-13-26 04:13:21 PDT","Aug-13-26 04:13:21 PDT","Floor Mats, Carpets & Boot Liners","33697","","","Used","","","","","","UK","","",""
"398060146655",Genuine Audi A3 Sportback Hatchback Tailgate Boot Lid Rear Door Black 8Y 2021-,,,"1","FIXED_PRICE","GBP",300.0,,,300.0,"0","","","Jun-13-26 05:00:57 PDT","Aug-13-26 05:00:57 PDT","Boot & Hatch Lids","33656","","","Used","","","","","","UK","","",""
"398180211388",Honeywell CO48PM Commercial Air Cooler | 48L Tank | Pubs Gyms Shops Garages Etc,,,"10","FIXED_PRICE","GBP",150.0,,,150.0,"0","9","0","Jul-16-26 02:39:08 PDT","Aug-16-26 02:39:08 PDT","Portable Evaporative Coolers","260443","","","Used","","","","","","UK","","",""
"398194992093",Honeywell CO48PM Commercial Air Cooler | 48L Tank | Pubs Gyms Shops Garages Etc,,,"10","FIXED_PRICE","GBP",300.0,,,300.0,"0","2","0","Jul-20-26 03:51:12 PDT","Aug-20-26 03:51:12 PDT","Portable Evaporative Coolers","260443","","","New other (see details)","","","","","","UK","","5056096003963",""
"398195485846",AL-Vac Handy Mobile Battery Vacuum Lifter Slab Paving Flag Suction Lifter 160kg,,,"1","FIXED_PRICE","GBP",290.0,,,290.0,"0","0","0","Jul-20-26 06:35:58 PDT","Aug-20-26 06:35:58 PDT","Other Construction Tools","64810","","","Used","","","","","","UK","","DoesNotApply",""
